dataset,algorithm,params,n_clusters,ARI,time
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0027430057525634766
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002598285675048828
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002580881118774414
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002602815628051758
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002460956573486328
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002276182174682617
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002853870391845703
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0021507740020751953
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0019860267639160156
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002338886260986328
noisy_moons,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002262115478515625
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.09413152359304827,0.1104738712310791
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.05441590558601741,0.11287784576416016
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8764579030260213,0.11559605598449707
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.11905884485479935,0.11593294143676758
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8110539767678812,0.11008930206298828
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.10958313941955566
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 10, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.155617676460569,0.11093497276306152
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 10, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.4071117394667957,0.10914087295532227
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 10, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8052298381093654,0.10885405540466309
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 15, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.08273163774432214,0.10925722122192383
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 15, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.3920775441173747,0.11161494255065918
noisy_moons,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 15, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.12018704414367676
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 5, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.26293324457927847,0.12138819694519043
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 5, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.6459891760894143,0.1701512336730957
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 5, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8764579030260213,0.12320733070373535
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 7, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.3122764590492958,0.12153196334838867
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 7, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7571394007282386,0.11412787437438965
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 7, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.11876916885375977
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 10, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.21046148758857902,0.11349368095397949
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 10, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.49735015765568524,0.1096489429473877
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 10, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8052298381093654,0.10994601249694824
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 15, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.22152435727689576,0.11309289932250977
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 15, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.3920775441173747,0.11356806755065918
noisy_moons,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 15, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.1112210750579834
noisy_moons,BIRCH,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0024051666259765625
noisy_moons,BIRCH,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.6783513802964738,0.0022809505462646484
noisy_moons,BIRCH,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5166010345004007,0.002257823944091797
noisy_moons,BIRCH,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.3705651598976996,0.0022897720336914062
noisy_moons,BIRCH,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.3572091177712549,0.002321958541870117
noisy_moons,GaussianMixture,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.001445770263671875
noisy_moons,GaussianMixture,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5059555150023615,0.0016739368438720703
noisy_moons,GaussianMixture,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.2981527280180594,0.0037271976470947266
noisy_moons,GaussianMixture,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.3183278003620704,0.0059528350830078125
noisy_moons,GaussianMixture,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.2492446361235923,0.0047359466552734375
noisy_moons,Modularity(kNN+Leiden),"{'resolution': 0.0001, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.01618480682373047
noisy_moons,Modularity(kNN+Leiden),"{'resolution': 0.001, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.015839099884033203
noisy_moons,Modularity(kNN+Leiden),"{'resolution': 0.01, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.015962839126586914
noisy_moons,Modularity(kNN+Leiden),"{'resolution': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.43286088801535816,0.01617717742919922
noisy_moons,Modularity(kNN+Leiden),"{'resolution': 0.8, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",13,0.16733096475030582,0.015542745590209961
noisy_moons,Modularity(kNN+Leiden),"{'resolution': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",13,0.15996361563921194,0.01579904556274414
varied,MiniBatchKMeans,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0033409595489501953
varied,MiniBatchKMeans,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.4887846854475286,0.0044651031494140625
varied,MiniBatchKMeans,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7584895966237186,0.0032958984375
varied,MiniBatchKMeans,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7486976722444851,0.003962993621826172
varied,MiniBatchKMeans,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.7194223617715498,0.006735086441040039
varied,AffinityPropagation,"{'damping': 0.5, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7331694413850658,0.31523799896240234
varied,AffinityPropagation,"{'damping': 0.5, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.2909848690032959
varied,AffinityPropagation,"{'damping': 0.5, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",177,0.24119653224798382,0.27300000190734863
varied,AffinityPropagation,"{'damping': 0.5, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.28765082359313965
varied,AffinityPropagation,"{'damping': 0.5, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.022835969924926758
varied,AffinityPropagation,"{'damping': 0.7, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7490565788573658,0.07696795463562012
varied,AffinityPropagation,"{'damping': 0.7, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.4944936828234301,0.10206270217895508
varied,AffinityPropagation,"{'damping': 0.7, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.6320115841007035,0.1828751564025879
varied,AffinityPropagation,"{'damping': 0.7, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7486945397340866,0.07818603515625
varied,AffinityPropagation,"{'damping': 0.7, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.02799391746520996
varied,AffinityPropagation,"{'damping': 0.9, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7606362058426029,0.09219193458557129
varied,AffinityPropagation,"{'damping': 0.9, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.49255569040714137,0.07672381401062012
varied,AffinityPropagation,"{'damping': 0.9, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7355035576201211,0.05995607376098633
varied,AffinityPropagation,"{'damping': 0.9, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7310349735632942,0.07986927032470703
varied,AffinityPropagation,"{'damping': 0.9, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.027397871017456055
varied,AffinityPropagation,"{'damping': 0.93, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7606362058426029,0.11061310768127441
varied,AffinityPropagation,"{'damping': 0.93, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.49255569040714137,0.06247591972351074
varied,AffinityPropagation,"{'damping': 0.93, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7355035576201211,0.07958197593688965
varied,AffinityPropagation,"{'damping': 0.93, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7310349735632942,0.11838793754577637
varied,AffinityPropagation,"{'damping': 0.93, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.04195094108581543
varied,MeanShift,"{'quantile': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",13,0.7088743955889157,0.09694480895996094
varied,MeanShift,"{'quantile': 0.3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.787021191687605,0.06855201721191406
varied,MeanShift,"{'quantile': 0.5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.4705832311230137,0.013731718063354492
varied,MeanShift,"{'quantile': 0.7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0066530704498291016
varied,SpectralClustering,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.009787797927856445
varied,SpectralClustering,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.45378391024252485,0.015805959701538086
varied,SpectralClustering,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8034857434509254,0.016087055206298828
varied,SpectralClustering,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.579634009446817,0.0177919864654541
varied,SpectralClustering,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.4320352507952266,0.021836042404174805
varied,Ward,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.005718231201171875
varied,Ward,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5333071422253268,0.0049228668212890625
varied,Ward,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8476418329462444,0.0049762725830078125
varied,Ward,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7633874415282927,0.004864931106567383
varied,Ward,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.7332803959706745,0.0047991275787353516
varied,AgglomerativeClustering,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0046041011810302734
varied,AgglomerativeClustering,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.6193094165830585e-05,0.0046100616455078125
varied,AgglomerativeClustering,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,4.046776877431628e-05,0.004534006118774414
varied,AgglomerativeClustering,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.0002599188178794997,0.004593849182128906
varied,AgglomerativeClustering,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.00022746725943539731,0.004719972610473633
varied,DBSCAN,"{'eps': 0.2, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",6,0.8136413120923676,0.0011839866638183594
varied,DBSCAN,"{'eps': 0.2, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8243228729435231,0.0010318756103515625
varied,DBSCAN,"{'eps': 0.2, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",6,0.784597284768423,0.0009789466857910156
varied,DBSCAN,"{'eps': 0.2, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.880444037774486,0.0009617805480957031
varied,DBSCAN,"{'eps': 0.3, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.5281406603350981,0.0011272430419921875
varied,DBSCAN,"{'eps': 0.3, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5276728846247346,0.0010929107666015625
varied,DBSCAN,"{'eps': 0.3, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.79116723405339,0.0010831356048583984
varied,DBSCAN,"{'eps': 0.3, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8108975796540271,0.0010771751403808594
varied,DBSCAN,"{'eps': 0.4, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.0004383929207316226,0.0012011528015136719
varied,DBSCAN,"{'eps': 0.4, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.0006262849038468185,0.001188039779663086
varied,DBSCAN,"{'eps': 0.4, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.002460218843524742,0.0011682510375976562
varied,DBSCAN,"{'eps': 0.4, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5307445293511212,0.0011179447174072266
varied,DBSCAN,"{'eps': 0.5, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.6193094165830585e-05,0.0012209415435791016
varied,DBSCAN,"{'eps': 0.5, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.0001618070205472658,0.001194000244140625
varied,DBSCAN,"{'eps': 0.5, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.0002836315504949007,0.001196146011352539
varied,DBSCAN,"{'eps': 0.5, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.0013906809684819787,0.0012209415435791016
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",14,0.7497624465899403,0.0032320022583007812
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",13,0.7784709657923827,0.003414630889892578
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.0026679039001464844
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.002536773681640625
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7992877906006457,0.0023870468139648438
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8031177573866005,0.0022118091583251953
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.0023009777069091797
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.002272367477416992
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7992877906006457,0.0019388198852539062
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8031177573866005,0.0024619102478027344
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.0021948814392089844
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.0021278858184814453
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7992877906006457,0.0022149085998535156
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8031177573866005,0.0019562244415283203
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.002087831497192383
varied,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.002878904342651367
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",14,0.7497624465899403,0.003704071044921875
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",13,0.7784709657923827,0.0038597583770751953
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.002691030502319336
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.0030868053436279297
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7992877906006457,0.0037398338317871094
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8031177573866005,0.0025827884674072266
